,Zip Code,Community,Zip Code Latitude,Zip Code Longitude,Venue,Venue Category,City
7750,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7751,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
7757,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7758,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
7760,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7768,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7770,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
7772,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
7773,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
7775,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7776,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
7777,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
7784,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
7785,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7788,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7791,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
7800,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7801,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
7803,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7807,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
7810,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7818,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7820,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
7822,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
7823,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
7825,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7826,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
7828,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
7834,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7835,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
7838,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7841,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
7850,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7852,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
7853,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
7858,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7859,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7868,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7870,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
7872,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
7873,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
7875,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7876,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
7878,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
7884,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7885,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
7888,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7891,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
7900,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7901,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
7904,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7910,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
7913,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7918,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7920,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
7922,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
7923,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
7925,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7926,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
7928,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
7934,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7935,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
7938,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7941,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
7950,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7951,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
7958,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
7959,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
7964,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7968,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7970,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
7972,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
7973,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
7975,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7976,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
7978,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
7984,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
7985,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
7988,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
7991,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8000,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8001,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8004,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8013,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8016,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8018,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8020,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8022,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8023,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8025,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8026,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8027,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8034,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8035,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8038,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8041,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8050,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8051,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8057,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8064,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8066,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8068,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8070,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8072,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8073,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8075,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8076,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8077,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8084,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8085,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8088,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8091,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8100,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8102,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8105,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8115,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8116,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8118,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8120,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8122,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8123,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8125,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8126,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8127,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8134,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8135,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8138,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8141,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8150,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8152,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8154,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8156,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8163,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8168,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8170,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8172,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8173,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8175,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8176,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8178,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8184,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8185,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8188,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8191,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8200,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8202,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8204,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8207,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8214,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8218,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8220,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8222,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8223,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8225,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8226,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8227,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8234,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8235,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8238,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8241,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8250,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8251,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8259,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8260,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8264,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8268,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8270,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8272,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8273,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8275,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8276,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8277,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8284,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8285,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8288,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8291,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8300,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8302,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8305,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8307,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8309,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8318,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8320,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8322,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8323,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8325,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8326,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8328,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8334,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8335,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8338,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8341,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8350,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8351,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8354,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8363,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8366,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8368,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8370,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8372,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8373,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8375,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8376,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8377,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8384,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8385,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8388,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8391,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8400,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8402,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8405,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8406,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8409,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8418,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8420,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8422,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8423,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8425,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8426,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8427,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8434,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8435,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8438,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8441,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8450,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8452,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8454,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8457,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8460,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8468,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8470,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8472,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8473,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8475,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8476,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8478,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8484,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8485,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8488,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8491,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8500,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8502,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8504,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8506,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8513,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8518,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8520,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8522,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8523,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8525,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8526,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8527,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8534,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8535,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8538,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8541,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8550,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8551,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8553,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8558,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8560,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8568,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8570,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8572,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8573,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8575,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8576,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8578,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8584,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8585,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8588,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8591,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8600,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8602,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8605,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8608,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8611,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8618,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8620,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8622,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8623,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8625,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8626,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8628,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
8634,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8635,90650,Norwalk,33.906914,-118.08339,Taco Bell/Pizza Hut,Fast Food Restaurant,Norwalk
8638,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8641,90650,Norwalk,33.906914,-118.08339,Rally’s,Fast Food Restaurant,Norwalk
8650,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8652,90650,Norwalk,33.906914,-118.08339,Chick-fil-A,Fast Food Restaurant,Norwalk
8654,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8655,90650,Norwalk,33.906914,-118.08339,Starbucks,Coffee Shop,Norwalk
8660,90650,Norwalk,33.906914,-118.08339,Taco Bell,Fast Food Restaurant,Norwalk
8668,90650,Norwalk,33.906914,-118.08339,McDonald's,Fast Food Restaurant,Norwalk
8670,90650,Norwalk,33.906914,-118.08339,Yoshinoya,Donburi Restaurant,Norwalk
8672,90650,Norwalk,33.906914,-118.08339,In-N-Out Burger,Fast Food Restaurant,Norwalk
8673,90650,Norwalk,33.906914,-118.08339,7-Eleven,Convenience Store,Norwalk
8675,90650,Norwalk,33.906914,-118.08339,Stater Bros. Markets,Grocery Store,Norwalk
8676,90650,Norwalk,33.906914,-118.08339,Panera Bread,Coffee Shop,Norwalk
8677,90650,Norwalk,33.906914,-118.08339,Tacos Gavilan,Taco Place,Norwalk
